id,pred_K562,label_K562,RRA_K562,ReportedRRA,pred_A549,label_A549,RRA_A549
A549|chr1_67675769-67676269,0.260735670582887,0,1.3569126793288282,-1.0,0.9233711000854712,0,0.14036342100060817
A549|chr11_128468726-128469226,0.2254215985918385,0,1.3547447991207135,-1.0,0.2604965252645115,0,1.922414093632757
A549|chr13_33283465-33283965,0.2686169243830258,0,1.3503925755934025,-1.0,0.998449695852973,0,0.3915488512375277
K562|chr1_21780648-21781148,0.8516564654872999,0,1.349741058386309,-1.0,1.0,0,0.09972028531894751
K562|chr6_16257866-16258366,0.2116085954559697,0,1.3466041561437023,-1.0,0.5394155717810151,0,0.04781318316185177
A549|chr5_132491887-132492387,0.8315283535893702,0,1.3384617920296045,-1.0,0.5158031027843734,0,0.46954415641532377
K562|chr10_11892388-11892888,0.8501354047218951,0,1.3320616558146456,-1.0,0.9023138605124268,0,1.1421972725425114
A549|chr8_30384963-30385463,0.8558152773671318,0,1.3315022622180455,-1.0,0.353340131549091,0,0.8227810406672839
K562|chr10_131898753-131899253,0.2103337466397108,0,1.3289938694635919,-1.0,0.2694533280918765,0,0.059792412255804235
K562|chr15_92806677-92807177,0.832325328868052,0,1.3271635458286029,-1.0,0.4222944306102847,0,0.9091426040184662
A549|chr15_59371341-59371841,0.8505342946151352,0,1.3262236537311733,-1.0,0.1025801473827349,0,0.350129906297594
A549|chr3_71132624-71133124,0.1611903301100463,0,1.3256165703789968,-1.0,0.2188021569755731,0,0.17387982561894655
K562|chr4_1855354-1855854,0.8808141629654274,0,1.3242766357906257,3.27461114174569,0.9999999993899462,1,2.1819325405637255
K562|chr8_22690965-22691465,0.9099758782036348,0,1.3228951482656917,-1.0,0.1030657091277931,0,0.032321006417534215
A549|chr9_21610396-21610896,0.8448097125632715,0,1.3223656766410576,-1.0,0.9907303418998205,0,0.27273534812446726
K562|chr11_65502125-65502625,0.2479098477838865,0,1.3194197549060211,-1.0,0.8036031285567035,0,1.3602346955365006
A549|chr7_55109735-55110235,0.2338087053858807,0,1.3175029356437207,-1.0,0.2713062408783822,0,0.6669559701765129
A549|chr10_34728214-34728714,0.2781849209041344,0,1.313971811073622,-1.0,0.6756804607651331,0,0.2426799034533277
K562|chr19_15317578-15318078,0.1280123819239845,0,1.3118027219334443,-1.0,0.5402620735135979,0,0.09362724194964418
A549|chr12_75990356-75990856,0.2775877992629708,0,1.3112599149374131,-1.0,0.4189265677952637,0,0.6371030321974557
A549|chr7_116500148-116500648,0.8156861020406118,0,1.3059127537345758,-1.0,0.2254492405722272,0,1.4041291678971284
K562|chr19_16539212-16539712,0.8191848495233169,0,1.3052719876706051,-1.0,0.8166546244823522,0,0.0653854157609224
A549|chr14_68519753-68520253,0.2453097741783172,0,1.3031719981726264,-1.0,0.3375642329626495,0,0.5245176764238841
A549|chr14_68522702-68523202,0.7181074644777286,0,1.3005612107218532,-1.0,0.444337241981494,0,0.3365158048856065
A549|chr3_71164231-71164731,0.7038595113092275,0,1.2979487751273533,-1.0,0.2238898284026747,0,0.5075050166569878
A549|chr1_8363935-8364435,0.7693936803719139,0,1.2906791481214017,-1.0,0.4904999340133296,1,2.1479349801851417
K562|chr22_46617582-46618082,0.2523682297427443,0,1.289349618011717,-1.0,0.9845352977744756,0,0.7794212453671707
A549|chr22_46065877-46066377,0.2416860256931112,0,1.2841804352173511,-1.0,0.4564331294174512,0,0.9778191605863347
A549|chr13_33229234-33229734,0.7403639801780986,0,1.28095889213014,-1.0,0.7093880007029763,0,0.5338592821610064
A549|chr20_54132132-54132632,0.2642575401502942,0,1.2804118590449969,-1.0,0.282106988410934,0,0.39146326964611783
K562|chr2_10303918-10304418,0.8979755849974356,0,1.2783707220445788,3.1245335841336144,0.0683478669882177,0,0.4180275983373207
A549|chr5_136079145-136079645,0.8085529811739545,0,1.277061848900675,-1.0,0.9891832455705496,0,0.530899954285754
A549|chr15_63055452-63055952,0.053824509028237,0,1.2766510675130227,-1.0,0.9750519225334626,0,0.40964866676455003
K562|chr22_39513851-39514351,0.2594053816654822,0,1.2715001247842066,-1.0,0.391424231569151,0,0.5016205160488544
A549|chr9_38022470-38022970,0.767268099183822,0,1.2668187904390766,-1.0,0.5283630207197421,0,0.5323475054261331
A549|chr18_58315683-58316183,0.7451322299522857,0,1.2659766756869013,-1.0,0.744684194073248,0,0.4914702810287134
K562|chr14_102516501-102517001,0.91960999286904,0,1.264992270704911,3.7126462272852536,1.0,0,0.25130042731322605
A549|chr4_57118978-57119478,0.7352884099413735,0,1.26372304476689,-1.0,0.8988969622215044,0,1.1746517895750896
A549|chr1_8028557-8029057,0.2596482267131776,0,1.2630937997472669,-1.0,0.836711955811847,0,0.0437979418290846
A549|chr15_78037714-78038214,0.7502281353313154,0,1.2629107730552236,-1.0,0.4703199006161102,0,0.8294742668768177
K562|chr1_61058252-61058752,0.1912842369446921,0,1.262640353070208,-1.0,0.480426404879028,0,1.0229855591311006
A549|chr9_21579845-21580345,0.2090564392367514,0,1.2614414005153385,-1.0,0.3946921773004049,0,1.7024145547026535
K562|chr1_246566732-246567232,0.8271960938343352,0,1.2586277630933678,3.3514253346910063,0.1462632652495731,0,0.07031546948525953
A549|chr17_27354983-27355483,0.2543055418270363,0,1.2490983725969624,-1.0,0.214574586116164,0,1.0144073850439865
A549|chr5_14167498-14167998,0.2476416387657192,0,1.2474675644004463,-1.0,0.7331136284456858,0,1.6692616418211237
K562|chr14_35281298-35281798,0.209899015970427,0,1.2470378053756688,-1.0,0.261651863907057,0,1.518356753724416
A549|chr16_89359323-89359823,0.2941068293129697,0,1.2446054194821696,-1.0,0.383292284801481,0,0.16125162690742226
K562|chr10_73996735-73997235,0.7593137124063635,0,1.237741682555469,-1.0,0.9712565291177556,0,0.49607319580648956
A549|chr15_89162779-89163279,0.2241822435163046,0,1.230120718794906,-1.0,0.3772498457626583,0,1.8016178699917058
A549|chr9_21579143-21579643,0.7170203544469008,0,1.2257458802051069,-1.0,0.1706795662306229,0,0.04147911836051268
A549|chr7_130898551-130899051,0.7077716094996611,0,1.2235821439428536,-1.0,0.5073284897213799,0,0.742513420926119
K562|chr10_3068585-3069085,0.981174536858632,0,1.222703703077505,6.48011952667834,0.1965501287921541,0,0.003917580830575808
A549|chr15_57684707-57685207,0.2842620658443489,0,1.2217691362590088,-1.0,0.7259385713119049,0,0.39461952464353794
A549|chr9_131660656-131661156,0.7213194299599495,0,1.2217474260578678,-1.0,0.505827711479256,0,0.2539888922480741
A549|chr11_128466169-128466669,0.7201013534844287,0,1.2203530123195963,-1.0,0.9869808954790736,0,0.7568378848989485
A549|chr18_77069344-77069844,0.7668206534794503,0,1.218029326087448,-1.0,0.1955311005120382,0,0.8483850279839874
A549|chr10_119369392-119369892,0.7642655232539827,0,1.2109766138608478,-1.0,0.4519617526737767,0,1.288327718363578
A549|chr11_48091118-48091618,0.7382946290694415,0,1.2101655535080527,-1.0,0.5234503567699205,0,1.4165291685061494
A549|chr9_715316-715816,0.2293250460008206,0,1.2073912175295158,-1.0,0.7932952423539419,0,0.16444893235029404
A549|chr3_71153646-71154146,0.2277945543911352,0,1.2069363746040602,-1.0,0.5296520685194531,0,1.354499132427564
K562|chr3_195115869-195116369,0.1541665554540895,0,1.2061118751389062,-1.0,0.995823416476904,0,0.19386074303243125
A549|chr1_8341579-8342079,0.7860539823277307,0,1.2027670932840515,-1.0,0.2889476889981947,1,2.0226559967930395
A549|chr15_89087202-89087702,0.786054475828686,0,1.2002529206468746,-1.0,0.2222461758128906,0,1.57940071770856
K562|chr11_32428333-32428833,0.8303070815786433,0,1.1982739476991875,-1.0,0.2856863171268793,0,0.2521145334475161
A549|chr2_43170692-43171192,0.791751886298541,0,1.1974178168699248,-1.0,0.1866667650295926,0,0.38149169041300013
A549|chr7_131165420-131165920,0.7920771034280754,0,1.1955538745421603,-1.0,0.4591063560237519,0,1.5844257371301544
A549|chr5_136007167-136007667,0.7408778888493603,0,1.1924311496904145,-1.0,0.5019497502678374,0,0.510590005445731
A549|chr9_21557071-21557571,0.2009723565439895,0,1.1899692135941604,-1.0,0.6806805332202123,0,0.14720903600107674
A549|chr15_85582048-85582548,0.2859009244579218,0,1.18958600365779,-1.0,0.2427766531536473,0,0.47136606863943087
K562|chr6_12022358-12022858,0.2031824158441497,0,1.1883981866554372,-1.0,0.1668761781933933,0,1.0360894545971635
K562|chr14_35286112-35286612,0.1962127871196029,0,1.1864990730933682,-1.0,0.3544551185590076,0,0.22450605901473394
A549|chr10_95288595-95289095,0.2928131891323542,0,1.185905633337431,-1.0,0.2001959251406803,0,0.2239311091780171
K562|chr6_16223195-16223695,0.1744499012121954,0,1.1833544307700903,-1.0,0.9983540315155864,0,0.12768053314541328
A549|chr6_112205405-112205905,0.2556390539818922,0,1.182361923599664,-1.0,0.3620123626517322,0,0.043212276899808236
A549|chr1_93623802-93624302,0.274910295315326,0,1.1752235375244542,-1.0,0.920615345941322,0,0.33753494369814907
A549|chr6_11210816-11211316,0.7566245608748667,0,1.1728699132733122,-1.0,0.1993523506145818,0,1.670968424989161
A549|chr10_33341326-33341826,0.2876531431438709,0,1.1719784827113073,-1.0,0.5365252890384401,0,0.23092560393313308
K562|chr1_234973332-234973832,0.140080299900961,0,1.1713401034646802,-1.0,0.5818564103433175,0,0.6368959339253645
A549|chr3_71027091-71027591,0.24102354420484,0,1.1713143300762328,-1.0,0.9834911962296568,0,0.5893745854018752
A549|chr10_33196675-33197175,0.7235675155028244,0,1.1709279126809533,-1.0,0.2630012586628514,0,0.2980177764751156
K562|chr12_47819141-47819641,0.7918173914500825,0,1.1709150380205535,4.392963387775915,0.0697447692351181,0,0.6132335842826866
A549|chr6_16751509-16752009,0.2461313226362646,0,1.1704839573062287,-1.0,0.8681479854428018,0,0.566566214439143
K562|chr10_100341031-100341531,0.189262942477695,0,1.1675805100691687,-1.0,0.2681943062999803,0,0.40517668407102253
K562|chr6_37105850-37106350,0.1701323327154522,0,1.165642887281595,-1.0,0.9679067595013904,0,0.0028933318876340017
K562|chr19_19100761-19101261,0.2289036418681523,0,1.1617366575270047,-1.0,0.9835101903100518,0,0.29376883174103247
A549|chr1_8026945-8027445,0.7726521510618035,0,1.1609243799268758,-1.0,0.2323944457302149,0,0.47977856411804004
K562|chr1_234969896-234970396,0.8398636286456587,0,1.158721889157807,-1.0,0.1703924696149023,0,0.6654457293527511
A549|chr9_21558589-21559089,0.7304874729862657,0,1.158296484350462,-1.0,0.876900628399273,0,1.1902181450097027
A549|chr8_17803325-17803825,0.7236497124413477,0,1.1569354890865684,-1.0,0.2644762618726665,0,0.6747306982669262
K562|chr22_46661394-46661894,0.2881694628000842,0,1.156898090744341,-1.0,0.1596264234542365,0,0.2965968376892859
K562|chr16_87858965-87859465,0.2905483604858487,0,1.150973902113294,-1.0,0.4968693321918771,0,0.5716707892783114
A549|chr6_16722677-16723177,0.2290128921318674,0,1.1456453685275885,-1.0,0.4888842615450789,0,1.3867079983526716
A549|chr21_38818945-38819445,0.2915114061859764,0,1.1423901262469502,-1.0,0.2005003864020262,0,0.7146902869097328
K562|chr12_47820910-47821410,0.7633118351192522,0,1.1420466651510188,4.392963387775915,0.629125515662204,0,0.09788827655199554
K562|chr6_37183852-37184352,0.7355387638514677,0,1.1384954591146252,-1.0,0.9504447281650574,0,0.45762278709781956
A549|chr11_126373326-126373826,0.2699921663980714,0,1.1361658064217413,-1.0,0.8166397169379791,0,0.36562350591163223
A549|chr6_11215692-11216192,0.7419843470205822,0,1.1311440488253703,-1.0,0.7926851350583751,1,3.011164680785099
K562|chr16_85319949-85320449,0.75809743711486,0,1.1294380917816058,-1.0,0.1602379282958329,0,0.09571734235437199
A549|chr7_130952964-130953464,0.2488232542294846,0,1.1282228072948939,-1.0,0.4794188484080459,1,2.4985709914054794
A549|chr1_39176964-39177464,0.8234587420863855,0,1.1241923917721446,-1.0,0.9699576520216536,0,1.1971920796383713
A549|chr13_33260731-33261231,0.2712830923234329,0,1.1225019553903917,-1.0,0.2255407917201184,0,0.23899733700792491
A549|chr6_16762221-16762721,0.9480927712125216,0,1.1188208399519137,-1.0,0.5617901353504068,0,0.8010406613297973
A549|chr7_27129210-27129710,0.9036199891691056,0,1.116122890430205,-1.0,0.2843297603809024,0,0.6089766306299004
A549|chr12_104311131-104311631,0.2661757928782296,0,1.1145313506114654,-1.0,0.4961153472176732,0,1.6262055832852682
A549|chr11_126390348-126390848,0.2333178170827097,0,1.1127316255195479,-1.0,0.3458787247730331,0,0.06327016935893513
K562|chr21_37372208-37372708,0.1320686492995977,0,1.1109337208817898,-1.0,0.6744448264092686,0,0.7342155321594801
K562|chr6_37023432-37023932,0.2098375306981981,0,1.1073156029113929,-1.0,0.9635432666506748,0,0.2702684047129646
A549|chr10_34719704-34720204,0.2780700803288922,0,1.104279186152529,-1.0,0.2050717536456466,0,0.8004916511032139
K562|chr10_131901374-131901874,0.8719334460299988,0,1.104135648752701,-1.0,0.3094308579478809,0,0.547339716802155
K562|chr7_107006225-107006725,0.7965088034935551,0,1.1040528602888626,-1.0,0.3208644849731045,0,0.4703130462270836
A549|chr7_55057042-55057542,0.7438969535169998,0,1.102884467937293,-1.0,0.977984113968433,0,1.6001705833097766
K562|chr19_41866699-41867199,0.7106794037937474,0,1.101400957599328,-1.0,0.3479327068101124,0,1.4794247707148127
A549|chr12_75976861-75977361,0.7207098111328298,0,1.101225469568694,-1.0,0.2081304835848021,0,0.8135805108445247
A549|chr5_59585423-59585923,0.1757560543495505,0,1.100135742146752,-1.0,0.7214279378573536,0,0.4523975702143187
A549|chr21_39097413-39097913,0.7557577699911068,0,1.098503536472422,-1.0,0.7509439333964609,0,0.005982160426448739
A549|chr4_57064949-57065449,0.2798548120189544,0,1.0967797442028293,-1.0,0.5778646788114424,0,0.28671111043788194
K562|chr6_12012670-12013170,0.8931591822436221,0,1.095663207797505,-1.0,0.4648957381840993,0,0.0660624536915032
K562|chr22_41830898-41831398,0.7141772250899862,0,1.0946629337190121,-1.0,0.5624742545182038,0,1.0466753036108147
A549|chr8_30389651-30390151,0.1986378502750034,0,1.094565732625969,-1.0,0.5551215563344628,0,1.839441437892442
A549|chr5_17235671-17236171,0.1756313872994045,0,1.0936218541819809,-1.0,0.7194408944590016,0,0.49064960070221675
A549|chr15_96319130-96319630,0.231821377038939,0,1.092965047516583,-1.0,0.6958412804208468,0,0.5254195476576204
A549|chr3_71065575-71066075,0.7414420765591255,0,1.0878045228905802,-1.0,0.9757232041330136,0,1.2140867513349418
A549|chr10_3741791-3742291,0.2691675408165205,0,1.0872148421559378,-1.0,0.4140904160073074,0,0.0021332737608552492
A549|chr3_71122623-71123123,0.7172084218550672,0,1.0858420261668495,-1.0,0.6454364313231237,0,0.9427524198687551
A549|chr10_33292399-33292899,0.7072293970971403,0,1.0839252375759414,-1.0,0.5065226665177741,0,0.701736567459886
K562|chr2_10303041-10303541,0.9545548448797568,0,1.082856991381835,3.1245335841336144,0.1470116182791113,0,0.0009303860598037322
K562|chr14_102500337-102500837,0.1629850648233424,0,1.0827361241144091,-1.0,0.6917782198621427,0,1.330915673378884
A549|chr3_30631997-30632497,0.2712259478157575,0,1.081765152380024,-1.0,0.342456158150733,0,1.0352266878446323
A549|chr18_77063686-77064186,0.7421511938876714,0,1.0802369952484994,-1.0,0.6800236456441817,0,0.9464989976135849
K562|chr6_7162177-7162677,0.1542506236980016,0,1.0799706418152581,-1.0,0.3898828528135785,0,0.8295329236140628
A549|chr2_9288668-9289168,0.1425157749757567,0,1.077222658071202,-1.0,0.360671414390507,0,0.7881589036246578
K562|chr10_131900405-131900905,0.9766086233884308,0,1.0762949825860382,-1.0,0.0761656107429037,0,1.0955711945342963
K562|chr2_10303217-10303717,0.7315109255141702,0,1.0753331240133268,3.1245335841336144,0.1087172179751924,0,1.1073211632686264
A549|chr1_8003629-8004129,0.7345130328522134,0,1.075152367024463,-1.0,0.2321483931080429,0,0.5691512604870845
A549|chr2_54629348-54629848,0.7573255499523844,0,1.0746518047591156,-1.0,0.5106187819979672,0,0.354911931884717
A549|chr7_131248963-131249463,0.2942726891781481,0,1.0732563765248175,-1.0,0.9993353880247884,0,0.920674013247185
K562|chr14_35291050-35291550,0.9306984915398782,0,1.0726809750403439,-1.0,0.919109035329474,0,0.8967437666449489
A549|chr1_8380878-8381378,0.7411217363802083,0,1.0726655729793113,-1.0,0.6228137609728898,0,0.18260653137460361
K562|chr11_361827-362327,0.7770483988295,0,1.0714556526145298,-1.0,0.2983932639697934,0,0.5542090435599456
K562|chr14_68789631-68790131,0.7866772994354765,0,1.0669837062305527,-1.0,0.172267253041088,0,0.046752681750820854
A549|chr10_119375817-119376317,0.2545146991436742,0,1.0660523408848452,-1.0,0.8200494942166824,0,1.292021268385665
A549|chr15_57618301-57618801,0.2945242730622068,0,1.0640596633343076,-1.0,0.3121601019478924,0,0.6443760989879749
K562|chr12_56689498-56689998,0.8163792566884277,0,1.062768054123852,-1.0,0.3883934399645676,0,0.03829895930083196
K562|chr10_3068844-3069344,0.7766021566004377,0,1.062542291526446,6.48011952667834,0.0766438427437778,0,0.2092013066790135
A549|chr2_54581205-54581705,0.2962648799609728,0,1.062331685600995,-1.0,0.2078346459422876,0,0.5502285702023894
A549|chr16_89367421-89367921,0.7701508559846643,0,1.0622815563827361,-1.0,0.5920672805467837,0,1.0530223796846463
A549|chr10_33273226-33273726,0.7606148789667135,0,1.0618356610694473,-1.0,0.2171980637202212,0,0.8274554456276368
A549|chr15_60379898-60380398,0.2870475158685958,0,1.0605256767207223,-1.0,0.7095146349644235,0,1.1093945709629307
K562|chr19_41865513-41866013,0.7325620550662233,0,1.0530223796846463,-1.0,0.2367309268693144,0,0.9158886480593229
A549|chr17_77394198-77394698,0.7784241672643109,0,1.0521302418993512,-1.0,0.9886966495298594,0,1.1841832562655539
A549|chr2_55135773-55136273,0.2611896914617513,0,1.0440237777516745,-1.0,0.5257242614905656,0,0.024857817698138808
A549|chr5_14153963-14154463,0.7727586311502738,0,1.0435482175726605,-1.0,0.214773769378741,0,0.2579114625720608
A549|chr18_77132984-77133484,0.913964785223304,0,1.0373607941558776,-1.0,0.5646783377158302,0,0.18173450687092782
A549|chr12_75995603-75996103,0.2774857897125662,0,1.036764833435917,-1.0,0.391494118413049,0,1.2882096370914313
A549|chr18_77110910-77111410,0.7582499062711053,0,1.0347747733663304,-1.0,0.5263094175819895,0,0.7436190469683589
A549|chr9_38067178-38067678,0.8597100159357264,0,1.0342998287550853,-1.0,0.1481559381569638,0,1.4577099935745923
A549|chr3_71160670-71161170,0.2747394278669248,0,1.0323256849285563,-1.0,0.4710678946233213,0,1.2102360203969327
A549|chrX_107673425-107673925,0.7358044087343282,0,1.031675854803122,-1.0,0.2466553152961349,0,0.23288125469068746
A549|chr6_112223702-112224202,0.7007125718352327,0,1.0284736690006573,-1.0,0.9630312391136044,0,0.7922579473930547
A549|chr5_14176904-14177404,0.2856906059625656,0,1.0282511393182618,-1.0,0.3509285735031487,0,0.412659521590934
A549|chr9_727699-728199,0.2966499558534366,0,1.0279129271772396,-1.0,0.4919683600824865,0,0.08837903582998052
A549|chr2_28590428-28590928,0.7866307978560576,0,1.0277554935736657,-1.0,0.3418395472096397,0,0.598220478646159
A549|chr4_57149813-57150313,0.2638164083552033,0,1.0258799475402456,-1.0,0.2276748565362879,0,0.1551439914835547
A549|chr3_71076627-71077127,0.2080153409126371,0,1.0252580954990498,-1.0,0.1674384978560188,0,0.9010795212776699
A549|chr10_33277275-33277775,0.2499778287438469,0,1.0199511549350433,-1.0,0.4866020776222838,0,0.008361983138312734
A549|chr3_30616549-30617049,0.2696342040286805,0,1.0191516000238052,-1.0,0.9892247618807264,0,0.35947881249347396
A549|chr11_122158496-122158996,0.7152586576396632,0,1.0181225247831311,-1.0,0.6214915385915216,0,0.22140021035711582
K562|chr11_96316826-96317326,0.149659102650215,0,1.0175930711362051,-1.0,0.7122001303426798,0,0.9117930118654649
K562|chr16_81444248-81444748,0.9269200364735872,0,1.0145151448539547,10.967703655260529,0.2130964151491361,0,0.5140515507835571
A549|chr12_62717606-62718106,0.1362117792581838,0,1.0117443525514709,-1.0,0.5639531800665584,1,2.3832829868103653
A549|chr9_113575610-113576110,0.772066858928833,0,1.0106302850138464,-1.0,0.1733091286513954,0,0.6641410886801821
A549|chr5_17218602-17219102,0.9307237873701784,0,1.010434504538381,-1.0,0.9468180893984056,0,0.0018758545937660462
K562|chr17_82098598-82099098,0.9732539065804194,0,1.0095235072199364,5.07827191745736,0.9712948534532144,1,3.9504331308353486
A549|chr15_89133210-89133710,0.1737010728275325,0,1.007769119755952,-1.0,0.2357033769187753,0,0.29118832570267145
A549|chr1_234932612-234933112,0.7508574941966465,0,1.0056344484133235,-1.0,0.3009444582280612,0,1.4854389663659693
A549|chr13_110319702-110320202,0.8083942625578937,0,1.004746625923177,-1.0,0.516560894342129,0,0.7663440603142366
A549|chr9_21559925-21560425,0.8805566574657767,0,1.0043077805780916,-1.0,0.57395559129504,0,1.4220833050158979
A549|chr1_234538854-234539354,0.7918359266082796,0,1.0039570233022812,-1.0,0.6176865032783377,0,0.1361717487014262
A549|chr20_19913312-19913812,0.2183506588455474,0,1.0016447436692357,-1.0,0.1615465009936876,0,1.1593043682698916
K562|chr6_16216654-16217154,0.8004555079060998,0,1.0011262818735733,-1.0,0.1540348861666149,0,0.6929320493387017
A549|chr10_34743069-34743569,0.2997775907312393,0,0.9995659225206813,-1.0,0.2576546249946695,0,0.8072931933871413
K562|chr17_82520830-82521330,0.7575551975059189,0,0.9985259033082673,-1.0,0.1494603961855544,0,0.5591066535271644
A549|chr13_112741125-112741625,0.8039280063388746,0,0.9981797829616719,-1.0,0.1035428465257241,0,0.9646503234770119
A549|chr5_95864395-95864895,0.1774115903924653,0,0.9973588509999601,-1.0,0.4482424998752411,0,0.9453869454431122
K562|chr6_50820315-50820815,0.8173833807047185,0,0.9899970258729404,-1.0,0.9762230524507672,0,0.3966174264164562
A549|chr20_54172591-54173091,0.9086311575311656,0,0.989700043360188,-1.0,0.1925329245426622,0,0.0957335840373486
A549|chr15_78058499-78058999,0.7542897062522651,0,0.9874580272241642,-1.0,0.464029254873712,0,1.0514647838386344
A549|chr13_110395534-110396034,0.718753079845116,0,0.9849337859888507,-1.0,0.2711622314485882,0,0.560619931173937
A549|chr16_81461730-81462230,0.2294129907739996,0,0.9835516817409625,-1.0,0.334143082972605,0,1.6489965014336563
A549|chr13_112755867-112756367,0.8169969276662586,0,0.9805098370024923,-1.0,0.3740523863068281,0,0.2208076916302628
K562|chr12_130815246-130815746,0.2199354596500926,0,0.9802192695963535,-1.0,0.8739970554384745,0,1.1995991372240515
A549|chr2_20536653-20537153,0.7476545278494926,0,0.9786452869185771,-1.0,0.207497260848985,0,0.6095064734958268
K562|chr15_92811888-92812388,0.23308278950148,0,0.9780255448899398,-1.0,0.9752762033022758,1,4.737596376741218
A549|chr9_71769750-71770250,0.8362574861554838,0,0.9770769881210614,-1.0,0.4499311735431313,0,1.1391052554423604
A549|chr7_116573950-116574450,0.2421381306270901,0,0.97571962395292,-1.0,0.4675517956183663,1,2.041780248715138
A549|chr8_133003540-133004040,0.1963190054039805,0,0.9730175568083947,-1.0,0.3700521750789542,0,1.0471881908556213
A549|chr11_122186459-122186959,0.1356223794554971,0,0.9728543342256586,-1.0,0.5751144710109377,0,1.3582384380714865
A549|chr1_93603543-93604043,0.101892822914004,0,0.972813538163264,-1.0,0.5148231255688032,0,0.6823544567788413
A549|chr4_87105407-87105907,0.2831534304630302,0,0.972324284095107,-1.0,0.3174028013957192,0,1.7329926303356453
A549|chr17_27596012-27596512,0.2074570606996015,0,0.9718762848711598,-1.0,0.254904280233669,0,1.0049266807707447
K562|chr3_196051055-196051555,0.2269147039128073,0,0.969076600372781,-1.0,0.2293850311481971,0,0.09295966795765664
A549|chr3_58051140-58051640,0.7333817544858873,0,0.9682280924859981,-1.0,0.1861842723781906,0,1.1376360252255948
K562|chr17_75109666-75110166,0.905698927455561,0,0.9673006725073825,3.52620657727172,0.6551101468591678,0,0.5841756011112387
A549|chr11_128523304-128523804,0.2695073307389697,0,0.9665762445130504,-1.0,0.2964630215555371,0,1.2731750246093252
A549|chr3_30620075-30620575,0.7411593295412138,0,0.9665360339225949,-1.0,0.1168940055647118,0,0.5744331760347415
A549|chr12_52885287-52885787,0.2060175474424966,0,0.9654918632208304,-1.0,0.1343980652558149,0,0.9207101939013405
A549|chr17_77396573-77397073,0.8764270705014012,0,0.9643301653483193,-1.0,0.2196026769645636,0,0.40804544495326456
A549|chr10_33325882-33326382,0.2345516420445976,0,0.963610671334308,-1.0,0.6174705695384225,0,1.795798594761847
K562|chr3_196081621-196082121,0.9712328378302808,0,0.9622548707304077,5.840372659341327,0.713756193189695,0,1.302073555193495
K562|chr2_38749639-38750139,0.7172617588184896,0,0.9617773616312816,-1.0,0.1685822349171601,0,0.5135553518993241
K562|chr1_246575871-246576371,0.7311898997123069,0,0.9599121565301192,-1.0,0.1621445669087298,0,0.70814295376854
A549|chr12_106138289-106138789,0.8260255857021742,0,0.9595559016373235,-1.0,0.0717203918560118,0,0.9098125124245792
A549|chr4_7805486-7805986,0.7455596162942983,0,0.9578578169350438,-1.0,0.3391282108947771,0,0.0019805490664415565
A549|chr20_19991251-19991751,0.2569800267100134,0,0.9574244875598095,-1.0,0.2432415078010929,0,0.6388390048049739
A549|chr3_45583351-45583851,0.2431174977875916,0,0.9560485817367232,-1.0,0.8828168013835986,0,0.839831707041488
A549|chr18_3626343-3626843,0.763894192814597,0,0.9546378973466522,-1.0,0.138640823574818,0,0.2704059895038129
A549|chr13_110320090-110320590,0.2702630403635883,0,0.9538171092591184,-1.0,0.2344384219680914,0,0.35984664385149895
A549|chr17_27540660-27541160,0.7589094993273147,0,0.9519468268843909,-1.0,0.2664388043615612,0,1.0290676395354232
A549|chr4_168787780-168788280,0.1860217015593614,0,0.9517524681960259,-1.0,0.6124615149887311,0,0.31906649688451605
A549|chr17_72422484-72422984,0.7315467582720557,0,0.9503943874050268,-1.0,0.2129374447151204,0,1.914531030113328
A549|chr2_9258407-9258907,0.153265764343714,0,0.9485001808672552,-1.0,0.2987894824058098,0,1.4407878439699209
A549|chr2_28653844-28654344,0.1807261895586519,0,0.9481146211101282,-1.0,0.99531663697974,0,0.8648673486232251
A549|chr1_234862228-234862728,0.795594516972151,0,0.9480760839538935,-1.0,0.2380907774405909,1,2.647393045863479
A549|chr12_62720585-62721085,0.7198521355020087,0,0.9471137647436182,-1.0,0.9915530089764144,0,1.5382464338745445
A549|chr11_48044515-48045015,0.2371813925174514,0,0.9464606035471759,-1.0,0.2957627001845997,0,0.9691170468903333
A549|chr2_28614028-28614528,0.8200442234914873,0,0.9450041384708585,-1.0,0.5483340712124661,0,0.03818513431666291
A549|chr2_54632716-54633216,0.8000500177732918,0,0.9422198232054183,-1.0,0.5725078891098876,0,0.3000062682104985
K562|chr10_21531127-21531627,0.120479544494351,0,0.9421818055679009,-1.0,0.470470303292052,0,0.24463593108185921
A549|chr1_67679657-67680157,0.1918600500961528,0,0.9406259409340423,-1.0,0.2965122145834877,0,1.5489046883660829
A549|chr15_77992780-77993280,0.7446188438114472,0,0.9404744472613095,-1.0,0.97742221087222,0,0.024398183544825713
A549|chr20_19880997-19881497,0.2663961700842333,0,0.9382837068401028,-1.0,0.2941624146953011,0,1.3992775216856905
A549|chr10_102773268-102773768,0.2169232218471131,0,0.9374556186535352,-1.0,0.2433141372477755,0,0.08184904261112179
K562|chr8_143935062-143935562,0.2848829801983679,0,0.9352051888046168,-1.0,0.4569128374118864,0,1.7700623140920662
A549|chr10_95221565-95222065,0.1942353427676201,0,0.9350929728403639,-1.0,0.2989462391277253,0,0.5644422865386809
