id,pred_K562,label_K562,RRA_K562,ReportedRRA,pred_A549,label_A549,RRA_A549
chr12_6620816-6621316@K562,0.8325074485152542,0,1.4858907474734315,-1.0,0.2841089468849312,0,0.37322863218222246
chr1_8878532-8879032@K562,0.9865241392612072,0,1.4830153604668892,5.946729433318621,0.0888625014996105,0,0.04848763272212452
chr16_87866989-87867489@K562,0.7431710069855417,0,1.4772037785112324,-1.0,0.2295563615441462,0,0.044389207907916214
chr22_39501999-39502499@K562,0.9245352250061324,0,1.4771516563974667,5.913533388728418,0.1337567390601172,0,0.22317537191514694
chr1_8358506-8359006@A549,0.8267726010011393,0,1.4724860983083847,-1.0,0.9824209458049818,0,0.08621262979452278
chr9_113594523-113595023@A549,0.7854169306533908,0,1.4692369812414405,-1.0,0.302005897212625,0,0.5574731979789613
chr11_118006026-118006526@K562,0.208674479441906,0,1.4692113931146455,-1.0,0.4337068101957204,0,0.47063381918051217
chr13_110298952-110299452@A549,0.7296989310333866,0,1.4676406137422366,-1.0,0.998133385946461,0,0.0018758545937660462
chr17_77396573-77397073@A549,0.8764270705014012,0,1.466227941615282,-1.0,0.2216645586784109,0,0.2377642072292989
chr13_112783274-112783774@A549,0.8207595240967082,0,1.4638204678627746,-1.0,0.994039563644354,0,0.8102009893601735
chr7_130915839-130916339@A549,0.7300465008532485,0,1.4596454945482218,-1.0,0.2012544077043042,0,0.31754804636866885
chr20_38152750-38153250@A549,0.7349815684650567,0,1.4590951846829823,-1.0,0.1154500460770363,0,0.49298115358356714
chr17_82098598-82099098@K562,0.9732539065804194,0,1.4545196952005894,5.07827191745736,0.9707142610207484,0,0.38588352881821697
chr19_4402214-4402714@K562,0.9703397326507956,0,1.4478795592161384,14.659298161268325,0.1527221992815289,0,0.24561343582349243
chr8_133003540-133004040@A549,0.1963190054039805,0,1.4478430193581469,-1.0,0.3716806374834167,0,0.049566988161355754
chr7_47558541-47559041@A549,0.7599313220847047,0,1.441219452920764,-1.0,0.999767325146566,0,0.00029107482383341376
chr10_100346798-100347298@K562,0.824535614367713,0,1.4289203610688586,9.228419867649306,0.2339617413417081,0,0.1316142171964002
chr10_119375500-119376000@A549,0.7323889466817213,0,1.4255751503388825,-1.0,0.2659481358210553,0,0.35662629332617735
chr2_42948142-42948642@A549,0.248942695975398,0,1.4236240919265786,-1.0,0.9989884480590718,0,0.1924108576102365
chr10_125161987-125162487@A549,0.9017741504489912,0,1.4155330798082428,-1.0,0.769714435151414,0,0.4908916074162451
chr1_21784730-21785230@K562,0.913982081580054,0,1.4115714151017646,-1.0,0.4494381163555965,0,1.383839687152417
chr20_19936423-19936923@A549,0.2925218929361289,0,1.4109556564818058,-1.0,0.8064696593194101,0,0.25865139752410504
chr14_68659458-68659958@A549,0.7767739871582343,0,1.4016034905762538,-1.0,0.7635218161561712,0,1.0076586004423747
chr15_78058499-78058999@A549,0.7542897062522651,0,1.4004334889983818,-1.0,0.4651083977729985,0,0.5769016473545326
chr10_100346338-100346838@K562,0.8499034467923574,0,1.3975276247655852,9.228419867649306,0.2661737701414133,0,1.2610688910592538
chr2_43198107-43198607@A549,0.7649237228957301,0,1.3923198454163233,-1.0,0.8822610301800755,0,0.9394532448738308
chr1_246566186-246566686@K562,0.9340586255524912,0,1.3911638668152693,3.3514253346910063,0.98354174712529,0,0.9508595368410351
chr22_46610327-46610827@K562,0.2801863992388376,0,1.384449725274334,-1.0,0.4004298072011834,0,0.7105002341261433
chr1_61043184-61043684@K562,0.8996908638336529,0,1.384070980062623,-1.0,0.2202789078619177,0,0.9343829442731275
chr9_21561445-21561945@A549,0.2390369125651294,0,1.3827899054425663,-1.0,0.2655460392926324,0,1.2343388946098812
chr1_67747960-67748460@A549,0.2357814028809714,0,1.3739985761521079,-1.0,0.2251560190193375,0,0.0310876391597737
chr11_128525845-128526345@A549,0.267655787728402,0,1.3739985761521079,-1.0,0.3975972634377541,0,0.052247781595431315
chr8_38107387-38107887@K562,0.2064344314815879,0,1.3739985761521079,-1.0,0.6018574080184348,0,0.6622413285065829
chr10_3779334-3779834@A549,0.7422447994071021,0,1.3739985761521079,-1.0,0.1892226163702259,0,0.49180707397455936
chr19_3376135-3376635@K562,0.8401703439986994,0,1.3716008513762148,-1.0,0.9395695256658052,0,0.361610592334664
chr15_78037714-78038214@A549,0.7502281353313154,0,1.3715497621150474,-1.0,0.4713579264179199,0,1.605670919596969
chr7_47556446-47556946@A549,0.8252410062716714,0,1.3689623034632596,-1.0,0.5463490081372511,0,0.13946435953671785
chr11_94766859-94767359@K562,0.1026559707723754,0,1.3563203652571956,-1.0,0.24157813410763,0,0.1948799110760767
chr6_44002938-44003438@K562,0.8497561213988779,0,1.3559160814231703,-1.0,0.5381784513416317,0,0.3152623280239254
chr1_21794970-21795470@K562,0.2221237507347789,0,1.3444966037502064,-1.0,0.7377869230343458,0,0.7287626455291641
chr5_132498137-132498637@A549,0.2464149550529489,0,1.340825679823844,-1.0,0.5568460141347973,0,0.9027774074800989
chr15_98850310-98850810@A549,0.2695894841332911,0,1.3366477806354098,-1.0,0.9892115906947448,0,0.9980932959591151
chr4_168694022-168694522@A549,0.2775204073531062,0,1.3324349855736475,-1.0,0.5257981145386394,0,0.06938712980022212
chrX_107675096-107675596@A549,0.2335880814293993,0,1.3324349855736475,-1.0,0.5952232324876413,0,0.06121017562880261
chr6_16223195-16223695@K562,0.1744499012121954,0,1.3280962318986447,-1.0,0.9982865026987812,0,0.6338573231851128
chr10_33212292-33212792@A549,0.2593188583697253,0,1.3272742552183099,-1.0,0.9842029531467168,0,0.4606353042538597
chr5_95834611-95835111@A549,0.7956869177686614,0,1.3226577190884612,-1.0,0.3035721230651069,0,0.9308501101512214
chr17_82099227-82099727@K562,0.764310406500826,0,1.3158461115764546,5.07827191745736,0.3192725284931657,0,0.044139143533174656
chr2_237690916-237691416@A549,0.919519530372879,0,1.3113310640990898,-1.0,0.8199441088833633,0,0.36024465014040685
chr5_10377613-10378113@K562,0.1973086650388343,0,1.3096975751604656,-1.0,0.2967183375127494,0,0.009572341514736488
chr8_143935062-143935562@K562,0.2848829801983679,0,1.3052719876706051,-1.0,0.4580379915489003,0,1.1849471752648615
chr7_27184372-27184872@A549,0.9149131779414944,0,1.3048073655990424,-1.0,0.9859062749682228,0,0.008920190954831216
chr8_30385400-30385900@A549,0.7984947059685021,0,1.3027096161211176,-1.0,0.2272083849108437,0,0.45595677318634087
chr10_3867272-3867772@A549,0.21071213494174,0,1.3026398653459335,-1.0,0.8168346897609247,0,0.7610761540075845
chr20_54172876-54173376@A549,0.930067576246986,0,1.3012385070620347,-1.0,0.1662516395383451,0,1.3632113109656252
chr13_112745926-112746426@A549,0.8162883764123381,0,1.2992443782497873,-1.0,0.3704347070453989,0,0.24762115288785794
chr15_96341609-96342109@A549,0.8824888588530659,0,1.2982679983020022,-1.0,0.2582888586945286,0,0.012052339092822913
chr20_38170663-38171163@A549,0.2890436546590626,0,1.2917916246955148,-1.0,0.9380965639066876,0,0.39126008093121206
chr6_16764536-16765036@A549,0.1638592558499095,0,1.2836376766397968,-1.0,0.1620559951547127,1,2.1295317162138585
chr2_43130377-43130877@A549,0.8162722795723553,0,1.2818638369434259,-1.0,0.9985342550316656,0,0.6006032078966878
chr1_8343447-8343947@A549,0.7631061879068751,0,1.2812326672789487,-1.0,0.1569877421468722,0,0.03387704796895982
chr12_52902485-52902985@A549,0.7743301413981839,0,1.2798903330855427,-1.0,0.5262649007569071,1,2.5307082941531434
chr11_117985709-117986209@K562,0.8203983372116191,0,1.2787913862164373,3.151773923348828,0.1178731481344691,0,1.019610255509991
chr7_130929827-130930327@A549,0.1647072791826347,0,1.278304772462902,-1.0,0.1716745384792387,0,0.8237350578858539
chr3_58051140-58051640@A549,0.7333817544858873,0,1.2761258336607273,-1.0,0.1882232617354707,0,0.749921712020355
chr10_11892388-11892888@K562,0.8501354047218951,0,1.275781493835999,-1.0,0.9012704733624848,0,0.45224990122890985
chr19_13151922-13152422@K562,0.970039924233622,0,1.273900649387684,4.772679017451155,0.3496293010629819,0,1.054526490922376
chr1_47229103-47229603@K562,0.8035022566325065,0,1.2669793785498782,13.4910799281386,0.9968851148640928,0,0.35698183528783023
chr15_60391827-60392327@A549,0.2749510962325411,0,1.262656255467936,-1.0,0.7406045650672539,0,0.21321309772845173
chr20_32354963-32355463@K562,0.2011329970565957,0,1.259321574772545,-1.0,0.417385507101294,0,0.2866438821897751
chrX_107675393-107675893@A549,0.2516064399552307,0,1.2577541921211566,-1.0,0.9353345915944798,0,0.17387334433727047
chr8_30384963-30385463@A549,0.8558152773671318,0,1.2455293450424598,-1.0,0.3550493630487403,0,0.07820431448690428
chr10_33290191-33290691@A549,0.2407544410368687,0,1.238688726158108,-1.0,0.1426030352038561,0,0.28413866046698927
chr3_196061715-196062215@K562,0.1977516118017639,0,1.236954054061543,-1.0,0.2835599052242013,0,0.11851833690000205
chr16_81444248-81444748@K562,0.9269200364735872,0,1.236205257376271,10.967703655260529,0.2151581724916563,0,0.04165116728101705
chr21_38812828-38813328@A549,0.769514733253299,0,1.2328292864970252,-1.0,0.2990526490020131,0,1.0592246093085098
chr20_32358211-32358711@K562,0.9609448327119252,0,1.2319467773206876,3.037147857148407,0.6391718488621123,0,0.011945188564747335
chr10_131900405-131900905@K562,0.9766086233884308,0,1.2285448116968818,-1.0,0.0776099499332199,0,0.05516707244279146
chr19_45878997-45879497@K562,0.2660314467598542,0,1.2267549325742282,-1.0,0.1053279872840811,1,3.1407115576799796
chr11_67280043-67280543@K562,0.1879915922727413,0,1.2240256688706308,-1.0,0.301471773521793,0,1.527799569434398
chr5_59038973-59039473@A549,0.887708560398203,0,1.2225731776106885,-1.0,0.7021570513818812,0,1.0546397558024398
chr21_39079260-39079760@A549,0.7713891659993517,0,1.2114993156294431,-1.0,0.2711497986031885,0,0.5846593274675944
chr6_42038750-42039250@K562,0.1943128154639974,0,1.2105321062494843,-1.0,0.207859259671278,0,1.48759579808494
chr3_71132624-71133124@A549,0.1611903301100463,0,1.21005283026249,-1.0,0.2208641301561124,0,0.8800845897420089
chr12_3200938-3201438@A549,0.8616796217924796,0,1.2054561887693742,-1.0,0.5578268752642349,0,0.9978771537748383
chr14_68616456-68616956@A549,0.2639943735085203,0,1.2045579722775568,-1.0,0.4583189010167957,0,0.5767213503579652
chr11_67289006-67289506@K562,0.9446744279784622,0,1.2038074031440802,3.230113341428709,0.1153495847496492,0,0.14023744029538016
chr4_168832999-168833499@A549,0.7913461994838269,0,1.2001565117613957,-1.0,0.1521128245613013,0,0.670785234194275
chr12_106138289-106138789@A549,0.8260255857021742,0,1.1978217003278433,-1.0,0.0731170644384478,0,0.8372265611648132
chr17_72399161-72399661@A549,0.7035804945779485,0,1.1941254967283377,-1.0,0.9973106311452417,0,1.0860643503909033
chr5_17258984-17259484@A549,0.2602944371846583,0,1.1915729467270686,-1.0,0.9726915344314008,0,1.8143445410797843
chr20_38153025-38153525@A549,0.8279624753485387,0,1.182474293847882,-1.0,0.6502742102842001,0,0.36506952667481474
chr5_10353461-10353961@K562,0.9677274211617568,0,1.1677210687846566,3.238666153484297,0.0854084086894848,0,0.20986971736705878
chr14_68789631-68790131@K562,0.7866772994354765,0,1.1651979459513009,-1.0,0.1742791758333478,0,0.9950341128931764
chr6_16226960-16227460@K562,0.714540459944371,0,1.1634163980713794,-1.0,0.3805181547686113,0,1.1568108404678565
chr12_76029839-76030339@A549,0.8060626882651714,0,1.15755302714416,-1.0,0.9016341681488428,0,0.22237746293520091
chr9_71756255-71756755@A549,0.2571381357072471,0,1.1490231163592854,-1.0,0.6547194871508605,0,0.998136537307476
chr10_34719704-34720204@A549,0.2780700803288922,0,1.1464234563803584,-1.0,0.207130566999869,0,0.270551715041573
chr12_52885287-52885787@A549,0.2060175474424966,0,1.1433677644846845,-1.0,0.1362750431543136,0,1.0855933696411844
chr3_66424215-66424715@A549,0.161409299386854,0,1.1418539638705114,-1.0,0.9996581840225712,0,1.8339252826429198
chr6_112204637-112205137@A549,0.2653845221553625,0,1.1406335027761003,-1.0,0.3792360115139319,0,0.676005797818026
chr6_50820315-50820815@K562,0.8173833807047185,0,1.1406154920980351,-1.0,0.9757084519889976,0,0.027436171291340856
chr2_54638069-54638569@A549,0.2470337036477413,0,1.140315424041779,-1.0,0.3034942578700421,0,0.48329279318412693
chr6_71388286-71388786@A549,0.2420943251599414,0,1.13796408051412,-1.0,0.2948217867630878,0,0.44331163116476663
chr20_19996856-19997356@A549,0.7809495132556533,0,1.135566054592719,-1.0,0.2902624143914785,0,0.7424654140193213
chr3_127734317-127734817@A549,0.7402253789833327,0,1.1353109658631488,-1.0,0.1870463381611917,0,1.9188327852865275
chr6_7175416-7175916@K562,0.1784762046748557,0,1.1349612040463575,-1.0,0.3051584329083636,0,0.018648091170371972
chr19_13151647-13152147@K562,0.9104201228385,0,1.134617644739448,4.772679017451155,0.121036554946137,0,0.03634909140880831
chr13_33191388-33191888@A549,0.2295828131615543,0,1.1345169978046523,-1.0,0.7611406549694338,0,1.0593391062811504
chr11_78424235-78424735@K562,0.1217794930252644,0,1.1332756320137174,-1.0,0.3458180741999536,0,0.027778641995257244
chr5_135993968-135994468@A549,0.2448897903506338,0,1.1316436196270276,-1.0,0.3174946919380643,0,0.4242119499840102
chr10_100348445-100348945@K562,0.1936779867997395,0,1.131138174940592,-1.0,0.150496088783553,0,0.706747966852175
chr22_46072258-46072758@A549,0.9176949267085764,0,1.1271854977767528,-1.0,0.1214928095464629,0,0.3844076261581799
chr14_35292053-35292553@K562,0.9240159182300052,0,1.126632889887073,5.054437869442936,1.0,1,2.174476517702702
chr20_19880997-19881497@A549,0.2663961700842333,0,1.1242906739484329,-1.0,0.2961005599816421,0,1.2957207588154647
chr10_3821512-3822012@A549,0.7223786426720696,0,1.1186381713974212,-1.0,0.3536394773855358,0,0.4788880794022039
chr3_196081621-196082121@K562,0.9712328378302808,0,1.1180336300046883,5.840372659341327,0.7131705619319088,0,0.33261242969538185
chr14_68539916-68540416@A549,0.2761587075848629,0,1.1174583865820438,-1.0,0.2238979632045039,0,1.5400348625061004
chr12_3200351-3200851@A549,0.8450735033386064,0,1.1115172238778415,-1.0,0.9998332294112758,0,0.03984328381377585
chr1_234933373-234933873@A549,0.7553482077424203,0,1.1087023346089544,-1.0,0.4168551131982053,0,0.9584494182823541
chr17_78260999-78261499@K562,0.7508844291877403,0,1.0999279640533188,-1.0,0.5287133379829292,0,0.009572341514736488
chr1_8872898-8873398@K562,0.2385374066724273,0,1.0998405082709297,-1.0,0.5357334911659618,0,0.4514877436589645
chr6_11205726-11206226@A549,0.7101116458822933,0,1.0991360386859517,-1.0,0.98801541379824,0,0.6174966757888493
chr11_126352435-126352935@A549,0.2765036502378747,0,1.098443605604509,-1.0,0.3983170808646203,0,1.1867259946516762
chr5_95834864-95835364@A549,0.8391280360650498,0,1.0962807421205165,-1.0,0.3653294569605717,0,0.2106026326436865
chr18_77132984-77133484@A549,0.913964785223304,0,1.095138452478585,-1.0,0.5650680061623329,0,0.05541863577307369
chr18_77063686-77064186@A549,0.7421511938876714,0,1.0918528971472155,-1.0,0.6796369873933708,0,0.33503853133418215
chr6_71417795-71418295@A549,0.2157998830402735,0,1.086329170566615,-1.0,0.4956072618959195,0,1.359488749786412
chr6_11215692-11216192@A549,0.7419843470205822,0,1.0852655722737117,-1.0,0.7917344052805558,0,0.43663759051339246
chr11_67289237-67289737@K562,0.8632829602901408,0,1.078813120390199,3.230113341428709,0.088733093199207,0,0.0412163973825697
chr3_127791436-127791936@A549,0.7494451525215504,0,1.0767456164699747,-1.0,0.3554206681398016,0,1.6488223463157152
chr14_35281298-35281798@K562,0.209899015970427,0,1.0748891128778153,-1.0,0.2636700619121975,0,0.5617108656992512
chr5_14176904-14177404@A549,0.2856906059625656,0,1.0739715526815607,-1.0,0.3526489325175286,0,0.019751128163474102
chr1_234861719-234862219@A549,0.2548015393165679,0,1.0733077887491271,-1.0,0.2780773411627455,0,0.06938712980022212
chr1_234894225-234894725@A549,0.7409580682398605,0,1.0705146578554843,-1.0,0.9962060079256052,0,1.823041019413092
chr18_48935418-48935918@K562,0.837111541992054,0,1.0672219299394494,-1.0,0.8358601199362722,0,0.9823407257162353
chr20_19996157-19996657@A549,0.8225007260995673,0,1.0644876959854634,-1.0,0.0831998076611484,0,0.3359035851478409
chr15_57684707-57685207@A549,0.2842620658443489,0,1.063984171932928,-1.0,0.7252863150226523,1,2.4628738109118333
chr19_41868123-41868623@K562,0.2534692540063472,0,1.0633153882179003,-1.0,0.3189722600191264,0,0.04320268241219266
chr21_37367236-37367736@K562,0.9287068336963894,0,1.0631044071456817,-1.0,0.0875919402771429,0,0.9169634575880354
chr19_13119987-13120487@K562,0.1981917032464347,0,1.0616854623861152,-1.0,0.999064994104536,0,0.6940041172291953
chr11_67282602-67283102@K562,0.2199970803524365,0,1.0607803641451818,-1.0,0.3123070443339815,0,0.05456588405204719
chr10_33279270-33279770@A549,0.7203396854163644,0,1.0563323943672733,-1.0,0.8322675763487158,0,0.5117172751014459
chr2_28612345-28612845@A549,0.7417114700217764,0,1.055778970369875,-1.0,0.5767190821334258,0,0.009572341514736488
chr14_102517135-102517635@K562,0.7342175415066498,0,1.0546545316604727,3.7126462272852536,0.5530904549279733,0,1.6573207664125231
chr4_57118978-57119478@A549,0.7352884099413735,0,1.0504002163564417,-1.0,0.8978450558804344,0,0.36507959271989404
chr7_27104184-27104684@A549,0.2957129862308879,0,1.0481381468004456,-1.0,0.9972582197796398,0,1.7267208683734232
chr2_10311734-10312234@K562,0.1500692188960899,0,1.0477356158585809,-1.0,0.4057642669306352,0,0.686280380504907
chr6_52284056-52284556@K562,0.9311758826954,0,1.0433082334357113,8.290594343199944,0.2588252901850205,0,1.8030780551805412
chr1_8880576-8881076@K562,0.2252231253467222,0,1.0430204274088295,-1.0,0.5374435940186222,1,2.1846148714489493
chr2_55135773-55136273@A549,0.2611896914617513,0,1.0405579053759273,-1.0,0.5263863733238271,0,0.627898454352369
chr1_93617589-93618089@A549,0.7536234219036915,0,1.038973034904308,-1.0,0.4429910676149223,0,0.003654722523372565
chr11_336768-337268@K562,0.2621251118074351,0,1.0347183171066194,-1.0,0.9799293402512228,0,0.2577856416554973
chr14_68655045-68655545@A549,0.7098387833982215,0,1.0338300977216839,-1.0,0.1913195561071415,0,0.0007041275581228869
chr8_30383366-30383866@A549,0.7950007192050685,0,1.0306213677423464,-1.0,0.3576204648006311,0,0.36401388819916697
chr10_119358057-119358557@A549,0.785596187618032,0,1.0301137014608472,-1.0,0.9079660732823428,0,1.321308665987287
chr22_45718330-45718830@A549,0.2990845121837402,0,1.0293138184792379,-1.0,0.98857228242602,0,0.22862567700397923
chr20_50406733-50407233@A549,0.7886171392010887,0,1.024632536180373,-1.0,0.2844831127090182,0,0.8287124493471394
chr6_37125380-37125880@K562,0.8959736457510465,0,1.021659677484873,-1.0,0.0927802690176219,0,0.02677975314776622
chr5_59039469-59039969@A549,0.8557222379223262,0,1.0205017040667588,-1.0,0.1055234005800581,0,0.7219326691113375
chr21_39029050-39029550@A549,0.7442783281522991,0,1.0202877714996192,-1.0,0.5160101869484973,0,0.6266281828186995
chrX_107715948-107716448@A549,0.7633141259858588,0,1.0192060683953528,-1.0,0.385496527383576,0,0.8310313534452342
chr11_122196941-122197441@A549,0.7006325085626043,0,1.0145959822618882,-1.0,0.9625481739835636,0,0.7544873321858502
chr5_17218254-17218754@A549,0.8512542689646972,0,1.0115882109479666,-1.0,0.6642472738718604,0,0.5437098991173089
chr11_65439690-65440190@A549,0.2879861982297539,0,1.0112003305609736,-1.0,0.1350952886336608,0,1.1563250524061277
chr17_72460076-72460576@A549,0.730188135627416,0,1.0100209859956133,-1.0,0.7993700386073516,0,1.215282881029045
chr8_17790723-17791223@A549,0.8030833939686345,0,1.0066696003408382,-1.0,0.9105162797109588,0,0.09228774730727378
chr2_20537949-20538449@A549,0.7505930357435484,0,1.0037729890738887,-1.0,0.997377726997272,0,0.35569930368521807
chr12_62720585-62721085@A549,0.7198521355020087,0,1.0021900137576671,-1.0,0.9913058254380092,0,0.23212461805694531
chr2_160376077-160376577@A549,0.1384470482909554,0,0.999826316941535,-1.0,0.3367739211322711,0,0.1514537379849948
chr7_116500148-116500648@A549,0.8156861020406118,0,0.9993056841336455,-1.0,0.2275095646180445,0,0.06938712980022212
chr19_4405487-4405987@K562,0.2272817872396278,0,0.9993056841336455,-1.0,0.8087671320981671,0,0.06938712980022212
chr7_131198191-131198691@A549,0.2512338177045209,0,0.9916127698858412,-1.0,0.3419177082512261,0,0.9556954808240854
chr10_3068104-3068604@K562,0.9622961995431828,0,0.9890643352956149,6.48011952667834,0.2908221661808322,0,1.613162292045993
chr6_11943429-11943929@K562,0.1891318235546489,0,0.9884295564027218,-1.0,0.6622573555738795,0,1.0396624328768116
chr20_54172591-54173091@A549,0.9086311575311656,0,0.9863203027088074,-1.0,0.1945806707564943,0,0.46158966001233304
chr4_57080841-57081341@A549,0.2510001885463943,0,0.9852275259269363,-1.0,0.2522343742255538,0,0.7181034497539397
chr11_117985176-117985676@K562,0.7913864528240198,0,0.9843469014645347,-1.0,0.332596479711344,0,0.34083519933727335
chr11_126403259-126403759@A549,0.7880294376222776,0,0.9796801596426908,-1.0,0.8970224504770021,0,1.075358952582837
chr17_27354983-27355483@A549,0.2543055418270363,0,0.9793901466222955,-1.0,0.2166365467029198,0,0.829591588274682
chr12_106133600-106134100@A549,0.2046485757925298,0,0.9778191605863347,-1.0,0.6184888328542614,0,0.4523852625475926
chr7_130895364-130895864@A549,0.7471286590374321,0,0.9773242380462726,-1.0,0.1924362088316354,0,0.9291866402972846
chr5_95863294-95863794@A549,0.7137150156809928,0,0.9716728015324313,-1.0,0.4748070135731586,0,0.07771061195276836
chr8_109588507-109589007@A549,0.7201681938344022,0,0.9694812351564575,-1.0,0.6041650172212917,0,0.5257691625279312
chr14_68520209-68520709@A549,0.2989167944326125,0,0.9689957186364632,-1.0,0.5057241066594429,0,0.37420412528716734
chr18_48974773-48975273@K562,0.8220350101518978,0,0.9672603947905066,-1.0,0.2799080615264138,0,0.06826252148763877
chr12_56682844-56683344@K562,0.8229517591723008,0,0.9657727392294493,-1.0,0.2118430330938498,0,1.289121382314827
chr7_130999466-130999966@A549,0.2821867491800263,0,0.9643301653483193,-1.0,0.5007947044413561,0,0.9452337821610087
chr10_102758791-102759291@A549,0.8687567593301798,0,0.9588047663031908,-1.0,0.701325813296439,0,0.21479121474600488
chr3_127792788-127793288@A549,0.7716117349301862,0,0.9557347000846804,-1.0,0.4967052808647458,0,0.12686548119613678
chr22_46061726-46062226@A549,0.8342288924198398,0,0.9520245947209142,-1.0,1.0,0,1.5826445770964213
chr5_132488782-132489282@A549,0.8051322357581793,0,0.9503169109117515,-1.0,0.4427268035298851,0,0.5669025230320122
chr2_20526622-20527122@A549,0.2996423134105546,0,0.9491177893359706,-1.0,0.9700528090193256,0,0.0485361946841238
chr11_19972675-19973175@A549,0.2865130107898177,0,0.9489633048587869,-1.0,0.594764146331424,0,0.344362221546755
chr3_66500066-66500566@A549,0.9185272015549344,0,0.9479990198987,-1.0,0.0665478948898519,0,0.1560512576439504
chr11_122186459-122186959@A549,0.1356223794554971,0,0.9473060580750321,-1.0,0.575430990177548,0,0.8739985432123255
chr10_131899720-131900220@K562,0.7711488373014264,0,0.9432094517256172,-1.0,0.1476258666372444,0,0.05060511366922133
chr7_130985332-130985832@A549,0.8010473541744592,0,0.9413462584276298,-1.0,0.8789396828368323,0,0.09725758764197734
chr11_65490349-65490849@K562,0.2345076835993622,0,0.94127037924828,-1.0,0.4516244228697379,0,0.1366117031753235
chr9_113570061-113570561@A549,0.2846020009141379,0,0.9404365820987324,-1.0,0.9979967076992824,0,0.4848284801950502
chr10_3068844-3069344@K562,0.7766021566004377,0,0.9394532448738308,6.48011952667834,0.0780931617358616,0,0.29262572637523204
chr1_93592291-93592791@A549,0.7251296927767861,0,0.9391511269611926,-1.0,0.2439401831770711,0,0.025368581916208294
chr22_39502703-39503203@K562,0.8565596902306978,0,0.934270940537651,4.114322222306394,0.2803515509327215,0,0.05472841849229014
chr16_14365423-14365923@A549,0.7278372712532355,0,0.9284493606330679,-1.0,0.4310378289715217,0,0.5883466291026881
chr5_139711815-139712315@K562,0.7908544269029215,0,0.926098441685793,-1.0,0.0885269922050673,0,0.0453523380859896
chr12_52965216-52965716@A549,0.7663213466305714,0,0.9232139664919208,-1.0,0.2234811707961048,0,1.8641997166978888
chr20_38165852-38166352@A549,0.7411199365531949,0,0.9205654893662563,-1.0,0.3614769439884429,0,1.4630882057063768
chr2_10303217-10303717@K562,0.7315109255141702,0,0.917933065714887,3.1245335841336144,0.1104425510294409,0,0.2054492187013753
chr15_59371716-59372216@A549,0.8121595442141295,0,0.917933065714887,-1.0,0.1147382436998752,0,1.28521773665347
chr1_8379431-8379931@A549,0.2968147416283006,0,0.914067554449364,-1.0,0.3385497792124582,0,0.017321806616515806
chr20_32350376-32350876@K562,0.1331470793056746,0,0.9138181953502506,-1.0,0.808628605804947,0,0.97138808493377
chr1_47230885-47231385@K562,0.9088678341457354,0,0.9120412105392671,3.5936301645307323,0.8172060210544785,0,0.003313244399828524
chr6_16751509-16752009@A549,0.2461313226362646,0,0.910837000635068,-1.0,0.8670594693057981,0,0.45043276685446054
chr1_234862228-234862728@A549,0.795594516972151,0,0.9064732563003248,-1.0,0.240142552636473,0,1.6384421385594774
chr11_65495860-65496360@A549,0.8594415659307841,0,0.9059133729168071,-1.0,0.3296636282788929,0,0.4054417199977183
chr6_42050547-42051047@K562,0.7935566527025051,0,0.9053891369678629,3.646276062411051,0.1546137335201133,0,1.2080007537445252
chr19_41860591-41861091@K562,0.7737489826517971,0,0.9032984983899971,5.190965796506689,0.1981438452530558,0,0.511674949642281
chr11_32428333-32428833@K562,0.8303070815786433,0,0.9019796137903324,-1.0,0.2876488164385685,0,0.23547268707577712
chr12_47820910-47821410@K562,0.7633118351192522,0,0.9010103605988227,4.392963387775915,0.6290691585048259,0,0.15914144595812058
chr5_139703715-139704215@K562,0.1625620488590097,0,0.9006647223140423,-1.0,0.3930784442654045,0,0.7812807330995069
chr16_81486584-81487084@A549,0.7768312477837814,0,0.9000087664553156,-1.0,0.5412704168755823,0,1.3495370525192978
chr2_38749639-38750139@K562,0.7172617588184896,0,0.8955128886876049,-1.0,0.1705850985651021,0,1.2132272894310183
chr20_38204971-38205471@A549,0.2910488070993306,0,0.8921797327519521,-1.0,0.9302975775923482,0,0.4491603949342149
chr19_16539212-16539712@K562,0.8191848495233169,0,0.888838340422412,-1.0,0.8156320101714908,0,0.7375963767412177
chr3_30598609-30599109@A549,0.2820468271444684,0,0.8879650488265701,-1.0,0.3225000469543841,0,0.8186710129102662
chr2_28588336-28588836@A549,0.1863534358044522,0,0.8859898382965384,-1.0,0.3501352061344215,1,2.1087692770219375
chr15_67103821-67104321@A549,0.7777784067495834,0,0.8752676022799706,-1.0,0.419129247362597,0,0.7201962200058964
chr15_92807981-92808481@K562,0.709103448688379,0,0.8699558577123956,-1.0,0.4087161031283297,0,0.6349615178042947
chr7_116495648-116496148@A549,0.134446787606333,0,0.8665249631619079,-1.0,0.5404237501923945,0,0.4436733724316786
chr3_30602859-30603359@A549,0.2483946631645516,0,0.8631843422731509,-1.0,0.2359819889609742,0,0.029783338637064356
chr1_47230690-47231190@K562,0.8732013427670189,0,0.8630259042421706,3.5936301645307323,0.9597451157760968,0,0.15674229897398148
chr4_168662216-168662716@A549,0.2680787180470831,0,0.8618552558205128,-1.0,0.6367367437803099,0,0.4830813998024942
chr7_107118397-107118897@K562,0.1410734315062475,0,0.861634136321004,-1.0,0.6428017037944306,0,0.8124792791635369
