id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc	Base_K562_pred	RRA
A549|chr10_3821512-3822012	5	0.076096	0.089142	0.362389	393	4	-0.80389	0.91793	0.98307	1.0	1347	0	-0.80389	0.7577992462429319	-1.0
K562|chr3_196081621-196082121	3	0.076202	0.091231	0.368093	394	3	-1.8444	0.9238	0.97596	1.0	1357	0	-1.8444	0.9065619740470939	5.840372659341327
A549|chr14_68539916-68540416	8	0.076303	0.04597	0.21923	395	6	-0.85908	0.96571	0.99541	1.0	1438	0	-0.85908	0.7610506723280381	-1.0
*SRRM5	5	0.076371	0.089142	0.362389	396	3	-0.64982	0.92517	0.98497	1.0	1360	0	-0.64982	-1.0	-1.0
A549|chr12_3200351-3200851	3	0.077354	0.093454	0.37244	397	3	-0.94805	0.92265	0.97324	1.0	1353	0	-0.94805	0.7622389782145561	-1.0
A549|chr1_234933373-234933873	7	0.077857	0.097016	0.381955	398	4	-1.2404	0.10469	0.42645	1.0	408	2	-1.2404	0.23998843404086076	-1.0
K562|chr17_78260999-78261499	6	0.079446	0.096565	0.381104	399	5	-0.67718	0.89254	0.97675	1.0	1311	1	-0.67718	0.19550346467474203	-1.0
K562|chr1_8872898-8873398	4	0.079462	0.11098	0.416768	400	2	-0.67029	0.88688	0.97364	1.0	1301	0	-0.67029	0.5752427701871575	-1.0
A549|chr6_11205726-11206226	6	0.079591	0.096565	0.381104	401	5	-1.0247	0.47298	0.81446	1.0	907	1	-1.0247	0.781747327879753	-1.0
A549|chr11_126352435-126352935	5	0.079718	0.089148	0.362389	402	4	-0.90683	0.31688	0.62876	1.0	731	1	-0.90683	0.49409636003085977	-1.0
A549|chr5_95834864-95835364	1	0.080116	0.041805	0.203519	403	1	-5.6545	0.91988	0.95819	1.0	1350	0	-5.6545	0.26756241913804507	-1.0
A549|chr18_77132984-77133484	5	0.080327	0.089148	0.362389	404	4	-2.1452	0.95114	0.99387	1.0	1408	0	-2.1452	0.33144884984206946	-1.0
A549|chr18_77063686-77064186	7	0.080937	0.10314	0.398356	405	3	0.82139	0.037523	0.23223	1.0	215	4	0.82139	0.4161564302389299	-1.0
A549|chr6_71417795-71418295	8	0.081973	0.045976	0.21923	406	6	-1.5126	0.38265	0.80292	1.0	810	1	-1.5126	0.542916937657265	-1.0
A549|chr6_11215692-11216192	7	0.082174	0.10314	0.398356	407	4	-1.2592	0.52526	0.85615	1.0	947	2	-1.2592	0.48871822739447185	-1.0
K562|chr11_67289237-67289737	5	0.083404	0.13169	0.446584	408	3	-1.4876	0.78102	0.93047	1.0	1186	1	-1.4876	0.8172516432309257	3.230113341428709
A549|chr3_127791436-127791936	7	0.083802	0.10449	0.402034	409	5	-1.4484	0.57707	0.89275	1.0	1000	2	-1.4484	0.8295957382103197	-1.0
K562|chr14_35281298-35281798	5	0.084161	0.13169	0.446584	410	4	-0.77342	0.50142	0.8399	1.0	929	1	-0.77342	0.5628406844105159	-1.0
A549|chr5_14176904-14177404	5	0.084339	0.13169	0.446584	411	4	-1.3422	0.76975	0.92612	1.0	1177	1	-1.3422	0.2639294394241552	-1.0
A549|chr1_234861719-234862219	3	0.084468	0.095834	0.380065	412	1	0.47777	0.16365	0.35821	1.0	512	2	0.47777	0.27314317953762324	-1.0
A549|chr1_234894225-234894725	8	0.085013	0.11063	0.416768	413	5	-0.99765	0.97595	0.99801	1.0	1463	0	-0.99765	0.7237071957795269	-1.0
K562|chr18_48935418-48935918	4	0.08566	0.11098	0.416768	414	3	-1.0121	0.88642	0.97364	1.0	1300	0	-1.0121	0.39703625737216286	-1.0
A549|chr20_19996157-19996657	8	0.086201	0.11339	0.420017	415	6	-0.64552	0.96581	0.99541	1.0	1439	0	-0.64552	0.7362046517449987	-1.0
A549|chr15_57684707-57685207	5	0.086301	0.1317	0.446584	416	2	-0.2752	0.26216	0.58159	1.0	655	2	-0.2752	0.8233602859800061	-1.0
K562|chr19_41868123-41868623	3	0.086434	0.095834	0.380065	417	3	-0.59638	0.91357	0.97025	1.0	1342	0	-0.59638	0.4107976029129221	-1.0
K562|chr21_37367236-37367736	4	0.086476	0.11286	0.420017	418	3	-1.4004	0.60087	0.82235	1.0	1024	1	-1.4004	0.7637318974702756	-1.0
K562|chr19_13119987-13120487	5	0.086759	0.1317	0.446584	419	4	-1.3444	0.76682	0.92611	1.0	1173	1	-1.3444	0.2955479791635496	-1.0
K562|chr11_67282602-67283102	5	0.08694	0.1317	0.446584	420	4	-0.72545	0.90451	0.97859	1.0	1332	0	-0.72545	0.17502588449032258	-1.0
A549|chr10_33279270-33279770	7	0.087835	0.1081	0.408761	421	4	-0.66205	0.17914	0.55994	1.0	539	3	-0.66205	0.7148626407339214	-1.0
A549|chr2_28612345-28612845	5	0.087947	0.13591	0.452859	422	3	-1.4212	0.065796	0.24176	1.0	319	1	-1.4212	0.29360771159065974	-1.0
K562|chr14_102517135-102517635	3	0.088175	0.099129	0.389331	423	2	-1.7267	0.40641	0.64949	1.0	826	1	-1.7267	0.7941254385879951	3.7126462272852536
A549|chr4_57118978-57119478	8	0.089043	0.11419	0.420017	424	6	-1.1475	0.93364	0.9903	1.0	1374	1	-1.1475	0.5147188488118869	-1.0
A549|chr7_27104184-27104684	4	0.089508	0.11509	0.420017	425	3	-2.1673	0.82102	0.93432	1.0	1221	0	-2.1673	0.7824316990240484	-1.0
K562|chr2_10311734-10312234	6	0.089591	0.10557	0.402034	426	3	-0.48781	0.067118	0.31878	1.0	325	1	-0.48781	0.45429559360245303	-1.0
K562|chr6_52284056-52284556	4	0.090509	0.11509	0.420017	427	2	-0.59945	0.79111	0.92865	1.0	1197	0	-0.59945	0.8511511215786001	8.290594343199944
K562|chr1_8880576-8881076	8	0.090569	0.11726	0.424651	428	6	-1.0888	0.99248	0.99981	1.0	1531	0	-1.0888	0.7614731403960421	-1.0
A549|chr2_55135773-55136273	7	0.091084	0.11546	0.420017	429	5	-1.053	0.36079	0.7826	1.0	784	2	-1.053	0.7486796720127311	-1.0
A549|chr1_93617589-93618089	5	0.091417	0.13891	0.454479	430	3	-0.60002	0.75479	0.92164	1.0	1166	1	-0.60002	0.7144862874929375	-1.0
K562|chr11_336768-337268	4	0.092317	0.11509	0.420017	431	3	-1.4281	0.52751	0.79086	1.0	952	1	-1.4281	0.2956366323910364	-1.0
A549|chr14_68655045-68655545	4	0.092506	0.11509	0.420017	432	3	-1.0235	0.45654	0.7529	1.0	888	1	-1.0235	0.7585548660806636	-1.0
A549|chr8_30383366-30383866	7	0.093192	0.11546	0.420017	433	5	-0.91678	0.17651	0.55245	1.0	535	2	-0.91678	0.8294331174378343	-1.0
A549|chr10_119358057-119358557	8	0.093301	0.11726	0.424651	434	5	-1.212	0.47075	0.86216	1.0	903	1	-1.212	0.7981752660262339	-1.0
A549|chr22_45718330-45718830	6	0.093473	0.10558	0.402034	435	4	-0.83807	0.27421	0.67867	1.0	667	1	-0.83807	0.4252231192573799	-1.0
A549|chr20_50406733-50407233	5	0.094486	0.13892	0.454479	436	4	-1.068	0.89935	0.97341	1.0	1322	0	-1.068	0.7998496229174602	-1.0
A549|chr9_71768333-71768833	7	0.094718	0.11546	0.420017	437	5	-1.0958	0.86626	0.97505	1.0	1278	1	-1.0958	0.854210831389967	3.154263396361909
K562|chr6_42025415-42025915	3	0.094734	0.10264	0.39832	438	2	-2.8685	0.57478	0.77466	1.0	998	1	-2.8685	0.7745838049739499	-1.0
K562|chr6_37125380-37125880	6	0.095135	0.10558	0.402034	439	5	-1.0234	0.98006	0.99879	1.0	1478	0	-1.0234	0.22033333976613262	-1.0
A549|chr5_59039469-59039969	3	0.095389	0.10264	0.39832	440	2	-1.3133	0.44147	0.67591	1.0	859	1	-1.3133	0.8073636901340523	-1.0
A549|chr21_39029050-39029550	6	0.095436	0.10558	0.402034	441	2	0.098964	0.24509	0.63247	1.0	627	2	0.098964	0.3589949830652794	-1.0
A549|chrX_107715948-107716448	7	0.095674	0.11546	0.420017	442	5	-0.79157	0.95491	0.99394	1.0	1418	0	-0.79157	-1.0	-1.0
A549|chr11_122196941-122197441	5	0.096695	0.13892	0.454479	443	3	-1.6241	0.026576	0.14008	1.0	181	2	-1.6241	0.4798322278718561	-1.0
A549|chr5_17218254-17218754	3	0.097367	0.10264	0.39832	444	2	-2.0831	0.75107	0.89354	1.0	1162	0	-2.0831	0.19741135835238327	-1.0
A549|chr11_65439690-65440190	6	0.097454	0.10558	0.402034	445	2	0.2732	0.1704	0.53806	1.0	523	3	0.2732	0.5545961879546673	-1.0
A549|chr17_72460076-72460576	7	0.097719	0.11546	0.420017	446	3	-0.38633	0.62776	0.9286	1.0	1053	2	-0.38633	0.708351377049736	-1.0
A549|chr8_17790723-17791223	7	0.098476	0.11546	0.420017	447	4	-0.69688	0.66776	0.93794	1.0	1089	1	-0.69688	0.5108127518776338	-1.0
A549|chr2_20537949-20538449	4	0.099135	0.11959	0.429251	448	3	-1.0628	0.89034	0.97364	1.0	1308	0	-1.0628	0.7488540816882325	-1.0
A549|chr12_62720585-62721085	6	0.099497	0.15228	0.469236	449	4	-1.7339	0.31239	0.68478	1.0	722	2	-1.7339	0.24063733951512079	-1.0
A549|chr2_160376077-160376577	6	0.10004	0.15229	0.469236	450	5	-0.99745	0.48328	0.82231	1.0	915	1	-0.99745	0.7756344777906425	-1.0
A549|chr7_116500148-116500648	3	0.10016	0.10264	0.39832	451	3	-1.1114	0.89984	0.97025	1.0	1323	0	-1.1114	0.22491608367108107	-1.0
K562|chr19_4405487-4405987	3	0.10016	0.10264	0.39832	452	3	-0.66205	0.89984	0.97025	1.0	1325	0	-0.66205	0.3590367732058406	-1.0
A549|chr2_160373212-160373712	2	0.10177	0.072458	0.320289	453	1	-1.0268	0.42651	0.61162	1.0	843	1	-1.0268	0.5154796089417509	-1.0
A549|chr7_131198191-131198691	5	0.10195	0.14275	0.458743	454	4	-1.1946	0.93963	0.99069	1.0	1379	0	-1.1946	0.28306112108992804	-1.0
AAVS1_1601	1	0.10255	0.051566	0.24169	455	1	-2.88	0.89745	0.94843	1.0	1319	0	-2.88	-1.0	-1.0
K562|chr10_3068104-3068604	5	0.10255	0.14275	0.458743	456	4	-0.58675	0.60966	0.87036	1.0	1031	1	-0.58675	0.7713041613380989	6.48011952667834
K562|chr6_11943429-11943929	8	0.1027	0.12142	0.429598	457	6	-0.70586	0.74698	0.96832	1.0	1157	2	-0.70586	0.2508409495544962	-1.0
A549|chr20_54172591-54173091	6	0.1032	0.15467	0.469236	458	4	-0.68821	0.54715	0.8722	1.0	965	1	-0.68821	0.41942919279994584	-1.0
A549|chr4_57080841-57081341	5	0.10346	0.14275	0.458743	459	4	-1.1129	0.85403	0.9638	1.0	1264	0	-1.1129	0.740978474381366	-1.0
K562|chr11_117985176-117985676	8	0.10367	0.12142	0.429598	460	5	-0.94451	0.29181	0.72923	1.0	697	2	-0.94451	0.4192323029235168	-1.0
K562|chr2_26764014-26764514	1	0.10432	0.061875	0.286635	461	1	-2.9919	0.89568	0.93812	1.0	1317	0	-2.9919	0.8071296804049748	7.0841834842552736
A549|chr2_20540229-20540729	6	0.10445	0.15468	0.469236	462	4	-1.1891	0.55076	0.8722	1.0	970	2	-1.1891	0.7672447448213866	3.268169579711837
A549|chr11_126403259-126403759	5	0.10479	0.14276	0.458743	463	4	-0.99095	0.61492	0.87485	1.0	1038	1	-0.99095	0.7178088811619898	-1.0
A549|chr17_27354983-27355483	5	0.10486	0.14276	0.458743	464	2	0.06873	0.089271	0.30231	1.0	375	2	0.06873	0.23770884963817798	-1.0
A549|chr12_106133600-106134100	5	0.10524	0.14276	0.458743	465	3	-0.83675	0.32295	0.62877	1.0	736	1	-0.83675	0.28108028900343784	-1.0
A549|chr7_130895364-130895864	5	0.10536	0.14276	0.458743	466	2	1.1053	0.058621	0.22559	1.0	294	3	1.1053	0.2711085270843893	-1.0
A549|chr5_95863294-95863794	6	0.10674	0.15468	0.469236	467	5	-1.1774	0.18298	0.56321	1.0	546	1	-1.1774	0.7554482150597934	-1.0
A549|chr8_109588507-109589007	8	0.10728	0.12142	0.429598	468	4	-0.45664	0.18475	0.58953	1.0	548	3	-0.45664	0.3078026762603123	-1.0
A549|chr14_68520209-68520709	7	0.1074	0.11547	0.420017	469	4	-1.3838	0.011924	0.10282	1.0	108	3	-1.3838	0.5013613825186658	-1.0
K562|chr18_48974773-48975273	6	0.10783	0.15612	0.469236	470	5	-1.459	0.98374	0.9988	1.0	1494	0	-1.459	0.2491468626832692	-1.0
K562|chr12_56682844-56683344	6	0.1082	0.15612	0.469236	471	4	-1.4216	0.90076	0.98146	1.0	1327	0	-1.4216	0.7423305247039463	-1.0
A549|chr7_130999466-130999966	6	0.10856	0.15612	0.469236	472	4	-1.2411	0.78193	0.94464	1.0	1187	1	-1.2411	0.7168057957971576	-1.0
A549|chr10_102758791-102759291	3	0.10995	0.10684	0.40496	473	2	-1.6232	0.53674	0.73809	1.0	960	1	-1.6232	0.7962944025869998	-1.0
A549|chr3_127792788-127793288	7	0.11073	0.12534	0.43926	474	5	-0.66917	0.93386	0.99056	1.0	1375	0	-0.66917	0.4884539860680742	-1.0
A549|chr22_46061726-46062226	8	0.11168	0.12603	0.440701	475	6	-1.0153	0.95137	0.9945	1.0	1409	0	-1.0153	0.7523160764831351	-1.0
A549|chr5_132488782-132489282	7	0.11212	0.12535	0.43926	476	5	-0.87141	0.6311	0.9286	1.0	1058	2	-0.87141	0.4223175333159709	-1.0
A549|chr22_45671574-45672074	3	0.11214	0.10684	0.40496	477	2	-1.5876	0.85093	0.96405	1.0	1259	0	-1.5876	0.8722207167574918	7.422899011198985
A549|chr2_20526622-20527122	4	0.11243	0.12179	0.429598	478	3	-1.1395	0.63037	0.83525	1.0	1055	1	-1.1395	0.7552107076996317	-1.0
A549|chr11_19972675-19973175	4	0.11247	0.1218	0.429598	479	3	-1.626	0.92557	0.98784	1.0	1361	0	-1.626	0.7232745862029443	-1.0
A549|chr3_66500066-66500566	5	0.11272	0.14805	0.469236	480	4	-1.1262	0.91219	0.98088	1.0	1341	0	-1.1262	0.7530710152856913	-1.0
A549|chr11_122186459-122186959	5	0.1129	0.14805	0.469236	481	1	0.43693	0.14028	0.46374	1.0	477	3	0.43693	0.19293226260661261	-1.0
K562|chr10_131899720-131900220	5	0.11397	0.15316	0.469236	482	3	-0.99541	0.79451	0.93909	1.0	1198	1	-0.99541	0.7182130284575527	-1.0
K562|chr11_354525-355025	2	0.11408	0.076081	0.331683	483	2	-0.9179	0.88592	0.9572	1.0	1299	0	-0.9179	0.7536041300211771	-1.0
A549|chr7_130985332-130985832	4	0.11446	0.1218	0.429598	484	1	4.9632	0.00052293	0.0014157	0.575495	8	3	4.9632	0.24670012690090326	-1.0
K562|chr11_65490349-65490849	2	0.11448	0.076081	0.331683	485	1	-3.1901	0.67629	0.84586	1.0	1101	0	-3.1901	0.5255999114678837	-1.0
A549|chr9_113570061-113570561	2	0.1147	0.076087	0.331683	486	2	-2.392	0.84821	0.93246	1.0	1252	0	-2.392	0.48907814881040557	-1.0
K562|chr10_3068844-3069344	2	0.11496	0.076087	0.331683	487	2	-1.0445	0.88504	0.95719	1.0	1296	0	-1.0445	0.6907813886426548	6.48011952667834
A549|chr1_93592291-93592791	5	0.11504	0.15316	0.469236	488	3	-1.309	0.25445	0.57257	1.0	641	2	-1.309	0.2646760015970092	-1.0
K562|chr22_39502703-39503203	5	0.11634	0.15565	0.469236	489	4	-0.92687	0.67394	0.88758	1.0	1097	1	-0.92687	0.7367784610762518	4.114322222306394
A549|chr16_14365423-14365923	4	0.11791	0.12686	0.441697	490	2	0.041672	0.26496	0.54438	1.0	658	2	0.041672	0.2491066333603124	-1.0
K562|chr5_139711815-139712315	7	0.11855	0.17904	0.487636	491	5	-1.1058	0.93561	0.99056	1.0	1377	0	-1.1058	0.6619723302841122	-1.0
A549|chr12_52965216-52965716	6	0.11934	0.16397	0.469864	492	4	-0.97301	0.66023	0.91703	1.0	1083	1	-0.97301	0.8222532740791748	-1.0
A549|chr20_38165852-38166352	3	0.12007	0.11866	0.426871	493	1	0.14654	0.22878	0.47175	1.0	611	1	0.14654	0.22783799748535066	-1.0
K562|chr2_10303217-10303717	3	0.1208	0.11866	0.426871	494	3	-0.60896	0.8792	0.96732	1.0	1290	0	-0.60896	0.7512941568585033	3.1245335841336144
A549|chr15_59371716-59372216	5	0.1208	0.15565	0.469236	495	4	-1.0601	0.77943	0.93047	1.0	1184	1	-1.0601	0.8443511615205671	-1.0
A549|chr1_8379431-8379931	6	0.12188	0.16397	0.469864	496	4	-1.0453	0.39317	0.74058	1.0	820	2	-1.0453	0.49180563111763775	-1.0
K562|chr20_32350376-32350876	8	0.12195	0.13962	0.454979	497	6	-0.87903	0.95184	0.9945	1.0	1411	0	-0.87903	0.8013345160058792	-1.0
K562|chr1_47230885-47231385	3	0.12245	0.11866	0.426871	498	3	-1.548	0.87755	0.96732	1.0	1289	0	-1.548	0.7481449428818587	3.5936301645307323
A549|chr6_16751509-16752009	7	0.12279	0.18124	0.487636	499	5	-1.2577	0.26505	0.67562	1.0	659	1	-1.2577	0.5405529040458736	-1.0
A549|chr1_234862228-234862728	8	0.12403	0.13963	0.454979	500	6	-1.0262	0.8386	0.97769	1.0	1242	1	-1.0262	0.521752396835507	-1.0
A549|chr11_65495860-65496360	3	0.12419	0.12103	0.429598	501	2	-1.6285	0.59933	0.79252	1.0	1021	1	-1.6285	0.7027668942012202	-1.0
K562|chr6_42050547-42051047	4	0.12434	0.12921	0.446058	502	3	-1.6741	0.60063	0.82235	1.0	1023	1	-1.6741	0.24239243582537506	3.646276062411051
K562|chr19_41860591-41861091	3	0.12494	0.12103	0.429598	503	2	-0.72784	0.25295	0.49841	1.0	639	1	-0.72784	0.8449776962094488	5.190965796506689
K562|chr11_32428333-32428833	5	0.12532	0.15565	0.469236	504	4	-0.52212	0.91983	0.98308	1.0	1349	0	-0.52212	0.2196817249147715	-1.0
K562|chr12_47820910-47821410	4	0.1256	0.12921	0.446058	505	3	-1.0643	0.90108	0.97616	1.0	1328	0	-1.0643	0.769416966328344	4.392963387775915
K562|chr5_139703715-139704215	5	0.1257	0.15565	0.469236	506	2	0.51723	0.14719	0.46374	1.0	490	3	0.51723	0.7724877987889734	-1.0
A549|chr16_81486584-81487084	7	0.12589	0.18124	0.487636	507	5	-0.56575	0.87176	0.97506	1.0	1281	1	-0.56575	0.8110490923194099	-1.0
K562|chr2_38749639-38750139	6	0.1272	0.17126	0.482617	508	4	-1.4811	0.27808	0.67867	1.0	672	2	-1.4811	0.7583708388063997	-1.0
A549|chr20_38204971-38205471	4	0.12818	0.12922	0.446058	509	2	0.13104	0.082535	0.30988	1.0	363	2	0.13104	0.19287753038304908	-1.0
K562|chr19_16539212-16539712	4	0.12917	0.12922	0.446058	510	3	-1.2313	0.86118	0.96112	1.0	1271	0	-1.2313	0.22971687234604332	-1.0
A549|chr3_30598609-30599109	8	0.12943	0.19846	0.493116	511	4	-0.62906	0.20901	0.6638	1.0	584	3	-0.62906	0.7911664098043221	-1.0
A549|chr2_28588336-28588836	7	0.13002	0.18426	0.487636	512	4	-1.4683	0.55187	0.88234	1.0	971	2	-1.4683	0.5094355996548322	-1.0
A549|chr9_71769339-71769839	7	0.13221	0.18837	0.492935	513	5	-1.09	0.8432	0.96635	1.0	1249	1	-1.09	0.5299356786046837	3.154263396361909
A549|chr15_67103821-67104321	6	0.13327	0.17329	0.486662	514	2	0.13507	0.13278	0.43206	1.0	457	3	0.13507	0.7269360168579355	-1.0
K562|chr15_92807981-92808481	8	0.13491	0.19846	0.493116	515	4	-0.51801	0.54812	0.89586	1.0	967	1	-0.51801	0.23684879302197998	-1.0
A549|chr7_116495648-116496148	6	0.13598	0.17329	0.486662	516	3	-1.2521	0.25725	0.66678	1.0	649	2	-1.2521	0.4221412580953863	-1.0
A549|chr3_30602859-30603359	8	0.13703	0.19846	0.493116	517	5	-1.4112	0.20699	0.65796	1.0	581	3	-1.4112	0.4941937477732149	-1.0
K562|chr1_47230690-47231190	7	0.13708	0.19017	0.492935	518	5	-0.90398	0.93182	0.99056	1.0	1370	0	-0.90398	0.5008335212277187	3.5936301645307323
A549|chr4_168662216-168662716	7	0.13745	0.19017	0.492935	519	4	-0.99445	0.017148	0.14236	1.0	139	3	-0.99445	0.55640552743409	-1.0
K562|chr7_107118397-107118897	3	0.13752	0.12638	0.440966	520	1	0.093972	0.46609	0.67591	1.0	898	1	0.093972	0.3268144005221225	-1.0
K562|chr10_131900129-131900629	7	0.13771	0.19017	0.492935	521	5	-0.50727	0.86208	0.97331	1.0	1274	1	-0.50727	0.8119411702610498	-1.0
K562|chr19_2497093-2497593	4	0.13796	0.1321	0.446584	522	3	-1.4976	0.20716	0.44991	1.0	582	1	-1.4976	0.3448715475216406	-1.0
K562|chr17_79838919-79839419	4	0.13832	0.1321	0.446584	523	3	-1.0691	0.61282	0.82235	1.0	1036	1	-1.0691	0.791119708871273	3.629006066485256
A549|chr16_89358098-89358598	8	0.13862	0.20598	0.496481	524	3	0.36262	0.13279	0.50106	1.0	458	4	0.36262	0.5281049307606064	-1.0
A549|chr15_57551652-57552152	6	0.13887	0.17709	0.487636	525	4	-0.77574	0.32918	0.69892	1.0	745	2	-0.77574	0.7781115496742189	-1.0
A549|chr3_71134069-71134569	5	0.1394	0.15566	0.469236	526	2	0.11281	0.14045	0.46374	1.0	479	2	0.11281	0.3416746509431654	-1.0
A549|chr22_45672027-45672527	8	0.13992	0.20598	0.496481	527	5	-0.89167	0.55977	0.89962	1.0	981	1	-0.89167	0.40047285189082726	5.19114785246488
K562|chr11_32438059-32438559	5	0.14016	0.15566	0.469236	528	3	-0.97474	0.19149	0.53256	1.0	559	1	-0.97474	0.687156493097491	-1.0
A549|chr11_20000767-20001267	7	0.14133	0.19017	0.492935	529	3	0.18369	0.013389	0.11194	1.0	122	3	0.18369	0.36167999757392605	-1.0
A549|chr4_7965210-7965710	6	0.14184	0.1771	0.487636	530	2	0.18629	0.075112	0.34086	1.0	344	3	0.18629	0.21858685734050598	-1.0
A549|chr6_11212583-11213083	4	0.14342	0.13537	0.452	531	2	-0.74719	0.70988	0.8857	1.0	1129	1	-0.74719	0.24638133409707158	-1.0
A549|chr9_38018178-38018678	8	0.14348	0.20738	0.496481	532	5	-1.2212	0.33925	0.7676	1.0	758	1	-1.2212	0.7530937891705679	-1.0
K562|chr10_100341031-100341531	5	0.1441	0.15566	0.469236	533	4	-1.2501	0.83542	0.95579	1.0	1238	1	-1.2501	0.6825760293266291	-1.0
K562|chr1_8871184-8871684	7	0.14433	0.19017	0.492935	534	4	-0.72388	0.95385	0.99394	1.0	1416	0	-0.72388	0.2387398546436214	-1.0
A549|chr5_17257700-17258200	4	0.14468	0.13537	0.452	535	2	0.026309	0.078574	0.27922	1.0	354	2	0.026309	0.25722996921997865	-1.0
A549|chr13_112760078-112760578	7	0.14542	0.19017	0.492935	536	5	-0.65359	0.97668	0.99813	1.0	1465	0	-0.65359	0.3552591524818084	-1.0
A549|chr10_33194030-33194530	5	0.14566	0.15566	0.469236	537	3	-0.53585	0.47925	0.82742	1.0	911	2	-0.53585	0.20485347212490393	-1.0
K562|chr10_21533579-21534079	6	0.14577	0.1771	0.487636	538	3	-0.87708	0.75865	0.93619	1.0	1168	1	-0.87708	0.727851665444383	4.627603567576888
A549|chr12_3200038-3200538	5	0.14585	0.15566	0.469236	539	3	-1.1523	0.87984	0.96716	1.0	1291	0	-1.1523	0.7565516579689479	-1.0
A549|chr10_34743069-34743569	8	0.14605	0.20869	0.496481	540	3	0.18116	0.017342	0.15732	1.0	140	4	0.18116	0.33271029252437895	-1.0
K562|chr1_26035875-26036375	8	0.14613	0.20869	0.496481	541	5	-0.94131	0.94582	0.99344	1.0	1391	1	-0.94131	0.2218806420618904	3.393178113983302
K562|chr1_27527691-27528191	5	0.14616	0.15566	0.469236	542	4	-0.81475	0.77103	0.92612	1.0	1178	1	-0.81475	0.6762641183519201	3.381585785198744
K562|chr19_4399021-4399521	5	0.14616	0.15566	0.469236	543	4	-0.66205	0.58907	0.86211	1.0	1012	1	-0.66205	0.31925313362372815	-1.0
K562|chr19_4401919-4402419	5	0.14616	0.15566	0.469236	544	4	-0.66205	0.69573	0.89172	1.0	1118	1	-0.66205	0.6069134974792093	5.670988784292631
A549|chr5_132491887-132492387	5	0.14616	0.15566	0.469236	545	4	-0.66205	0.46594	0.80864	1.0	897	1	-0.66205	0.5665761089788178	-1.0
K562|chr1_47226032-47226532	5	0.14616	0.15566	0.469236	546	4	-0.66205	0.90919	0.9786	1.0	1337	0	-0.66205	0.7802236641070188	-1.0
*SCRT1	5	0.14616	0.15566	0.469236	547	4	-0.66205	0.86364	0.9638	1.0	1277	0	-0.66205	-1.0	-1.0
K562|chr1_21781789-21782289	5	0.14616	0.15566	0.469236	548	4	-0.66205	0.88775	0.97341	1.0	1304	0	-0.66205	0.816077398250821	-1.0
A549|chr20_54114942-54115442	5	0.14616	0.15566	0.469236	549	4	-1.3133	0.91681	0.98307	1.0	1346	0	-1.3133	0.7415052261661212	-1.0
A549|chr13_112741125-112741625	6	0.14639	0.18179	0.487636	550	3	-0.25022	0.13801	0.43207	1.0	473	3	-0.25022	0.2256661264029357	-1.0
A549|chr7_130959395-130959895	8	0.14687	0.20869	0.496481	551	2	0.80272	0.010915	0.12002	1.0	102	6	0.80272	0.6218669278707255	-1.0
K562|chr6_15243856-15244356	5	0.14774	0.16166	0.469864	552	2	-0.16359	0.22142	0.55587	1.0	601	2	-0.16359	0.5990097705002867	-1.0
A549|chr2_9286482-9286982	4	0.14845	0.13538	0.452	553	3	-0.66205	0.6179	0.82235	1.0	1041	1	-0.66205	0.7620315091859085	-1.0
A549|chr3_45565293-45565793	4	0.14851	0.13538	0.452	554	2	-1.0337	0.12263	0.37365	1.0	443	2	-1.0337	0.4199161801684135	-1.0
K562|chr16_87875048-87875548	5	0.14874	0.16166	0.469864	555	3	-0.83573	0.65647	0.87893	1.0	1081	1	-0.83573	0.7595147683892705	-1.0
K562|chr19_13116215-13116715	6	0.1489	0.18179	0.487636	556	4	-1.2948	0.86153	0.96863	1.0	1273	1	-1.2948	0.22384101162902725	3.3707739443874694
A549|chr11_126349191-126349691	7	0.1501	0.19371	0.492935	557	3	-0.20616	0.021316	0.17054	1.0	153	3	-0.20616	0.20730571681028218	-1.0
A549|chr15_57618301-57618801	8	0.15015	0.2087	0.496481	558	4	-0.46567	0.0051836	0.069347	1.0	64	3	-0.46567	0.26598566547951236	-1.0
A549|chr9_38022470-38022970	6	0.15471	0.18388	0.487636	559	4	-0.78806	0.53593	0.86876	1.0	957	2	-0.78806	0.3158087383831487	-1.0
K562|chr6_12012928-12013428	2	0.15474	0.12948	0.446058	560	2	-1.2175	0.84526	0.93245	1.0	1251	0	-1.2175	0.18169413059946718	-1.0
K562|chr1_47224076-47224576	3	0.15482	0.13211	0.446584	561	2	-2.2246	0.82473	0.94915	1.0	1225	0	-2.2246	0.1708521527573192	-1.0
A549|chr10_3741791-3742291	7	0.15635	0.19372	0.492935	562	3	-0.54291	0.36405	0.78261	1.0	788	2	-0.54291	0.7756745036957603	-1.0
A549|chr8_17791251-17791751	7	0.15655	0.19372	0.492935	563	4	-0.48421	0.37067	0.78812	1.0	793	2	-0.48421	0.2609047245061213	-1.0
A549|chr13_33194727-33195227	5	0.15705	0.16166	0.469864	564	3	-1.5352	0.44082	0.77841	1.0	857	2	-1.5352	0.19538335484509872	-1.0
A549|chr18_58287579-58288079	5	0.15808	0.16166	0.469864	565	2	0.30568	0.25979	0.57258	1.0	651	1	0.30568	0.22209725259644947	-1.0
